,timestamp,soc,voltage,current
42646,25-11-2021 22:58,96,58.1,0
42647,25-11-2021 22:58,96,58.1,0
42648,25-11-2021 22:58,96,58.1,0
42649,25-11-2021 23:00,96,58.1,0
42650,25-11-2021 23:00,96,58.1,0
42651,25-11-2021 23:02,96,58.1,0
42652,25-11-2021 23:02,96,58.1,0
42653,25-11-2021 23:04,96,58.1,0
42654,25-11-2021 23:04,96,58.1,0
42655,25-11-2021 23:06,96,58.1,0
42656,25-11-2021 23:06,96,58.1,0
42657,25-11-2021 23:09,96,58.1,0
42658,25-11-2021 23:09,96,58.1,0
42659,25-11-2021 23:11,96,58.1,0
42660,25-11-2021 23:11,96,58.1,0
42661,25-11-2021 23:11,96,58.1,0
42662,25-11-2021 23:13,96,58.1,0
42663,25-11-2021 23:13,96,58.1,0
42664,25-11-2021 23:15,96,58.1,0
42665,25-11-2021 23:15,96,58.1,0
42666,25-11-2021 23:17,96,58.1,0
42667,25-11-2021 23:17,96,58.1,0
42668,25-11-2021 23:19,96,58.1,0
42669,25-11-2021 23:19,96,58.1,0
42670,25-11-2021 23:22,96,58.1,0
42671,25-11-2021 23:22,96,58.1,0
42672,25-11-2021 23:22,96,58.1,0
42673,25-11-2021 23:24,96,58.1,0
42674,25-11-2021 23:24,96,58.1,0
42675,25-11-2021 23:26,96,58.1,0
42676,25-11-2021 23:26,96,58.1,0
42677,25-11-2021 23:28,96,58.1,0
42678,25-11-2021 23:28,96,58.1,0
42679,25-11-2021 23:30,96,58.1,0
42680,25-11-2021 23:30,96,58.1,0
42681,25-11-2021 23:33,96,58.1,0
42682,25-11-2021 23:33,96,58.1,0
42683,25-11-2021 23:33,96,58.1,0
42684,25-11-2021 23:35,96,58.1,0
42685,25-11-2021 23:35,96,58.1,0
42686,25-11-2021 23:37,96,58.1,0
42687,25-11-2021 23:37,96,58.1,0
42688,25-11-2021 23:39,96,58.1,0
42689,25-11-2021 23:39,96,58.1,0
42690,25-11-2021 23:41,96,58.1,0
42691,25-11-2021 23:41,96,58.1,0
42692,25-11-2021 23:43,96,58.1,0
42693,25-11-2021 23:43,96,58.1,0
42694,25-11-2021 23:46,96,58.1,0
42695,25-11-2021 23:46,96,58.1,0
42696,25-11-2021 23:46,96,58.1,0
42697,25-11-2021 23:48,96,58.1,0
42698,25-11-2021 23:48,96,58.1,0
42699,25-11-2021 23:50,96,58.1,0
42700,25-11-2021 23:50,96,58.1,0
42701,25-11-2021 23:52,96,58.1,0
42702,25-11-2021 23:52,96,58.1,0
42703,25-11-2021 23:54,96,58.1,0
42704,25-11-2021 23:54,96,58.1,0
42705,25-11-2021 23:57,96,58.1,0
42706,25-11-2021 23:57,96,58.1,0
42707,25-11-2021 23:57,96,58.1,0
42708,25-11-2021 23:59,96,58.1,0
42709,25-11-2021 23:59,96,58.1,0
42710,26-11-2021 00:01,96,58.1,0
42711,26-11-2021 00:01,96,58.1,0
42712,26-11-2021 00:03,96,58.1,0
42713,26-11-2021 00:03,96,58.1,0
42714,26-11-2021 00:05,96,58.1,0
42715,26-11-2021 00:05,96,58.1,0
42716,26-11-2021 00:08,96,58.1,0
42717,26-11-2021 00:08,96,58.1,0
42718,26-11-2021 00:10,96,58.1,0
42719,26-11-2021 00:10,96,58.1,0
42720,26-11-2021 00:10,96,58.1,0
42721,26-11-2021 00:12,96,58.1,0
42722,26-11-2021 00:12,96,58.1,0
42723,26-11-2021 00:14,96,58.1,0
42724,26-11-2021 00:14,96,58.1,0
42725,26-11-2021 00:16,96,58.1,0
42726,26-11-2021 00:16,96,58.1,0
42727,26-11-2021 00:18,96,58.1,0
42728,26-11-2021 00:18,96,58.1,0
42729,26-11-2021 00:21,96,58.1,0
42730,26-11-2021 00:21,96,58.1,0
42731,26-11-2021 00:23,96,58.1,0
42732,26-11-2021 00:23,96,58.1,0
42733,26-11-2021 00:25,96,58.1,0
42734,26-11-2021 00:25,96,58.1,0
42735,26-11-2021 00:25,96,58.1,0
42736,26-11-2021 00:27,96,58.1,0
42737,26-11-2021 00:29,96,58.1,0
42738,26-11-2021 00:29,96,58.1,0
42739,26-11-2021 00:29,96,58.1,0
42740,26-11-2021 00:32,96,58.1,0
42741,26-11-2021 00:32,96,58.1,0
42742,26-11-2021 00:34,96,58.1,0
42743,26-11-2021 00:34,96,58.1,0
42744,26-11-2021 00:34,96,58.1,0
42745,26-11-2021 00:36,96,58.1,0
42746,26-11-2021 00:36,96,58.1,0
42747,26-11-2021 00:38,96,58.1,0
42748,26-11-2021 00:40,96,58.1,0
42749,26-11-2021 00:40,96,58.1,0
42750,26-11-2021 00:42,96,58.1,0
42751,26-11-2021 00:42,96,58.1,0
42752,26-11-2021 00:45,96,58.1,0
42753,26-11-2021 00:45,96,58.1,0
42754,26-11-2021 00:47,96,58.1,0
42755,26-11-2021 00:47,96,58.1,0
42756,26-11-2021 00:47,96,58.1,0
42757,26-11-2021 00:49,96,58.1,0
42758,26-11-2021 00:49,96,58.1,0
42759,26-11-2021 00:51,96,58.1,0
42760,26-11-2021 00:51,96,58.1,0
42761,26-11-2021 00:53,96,58.1,0
42762,26-11-2021 00:53,96,58.1,0
42763,26-11-2021 00:56,96,58.1,0
42764,26-11-2021 00:56,96,58.1,0
42765,26-11-2021 00:58,96,58.1,0
42766,26-11-2021 00:58,96,58.1,0
42767,26-11-2021 00:58,96,58.1,0
42768,26-11-2021 01:00,96,58.1,0
42769,26-11-2021 01:00,96,58.1,0
42770,26-11-2021 01:02,96,58.1,0
42771,26-11-2021 01:02,96,58.1,0
42772,26-11-2021 01:04,96,58.1,0
42773,26-11-2021 01:04,96,58.1,0
42774,26-11-2021 01:06,96,58.1,0
42775,26-11-2021 01:06,96,58.1,0
42776,26-11-2021 01:09,96,58.1,0
42777,26-11-2021 01:09,96,58.1,0
42778,26-11-2021 01:09,96,58.1,0
42779,26-11-2021 01:11,96,58.1,0
42780,26-11-2021 01:11,96,58.1,0
42781,26-11-2021 01:13,96,58.1,0
42782,26-11-2021 01:15,96,58.1,0
42783,26-11-2021 01:15,96,58.1,0
42784,26-11-2021 01:17,96,58.1,0
42785,26-11-2021 01:17,96,58.1,0
42786,26-11-2021 01:20,96,58.1,0
42787,26-11-2021 01:20,96,58.1,0
42788,26-11-2021 01:22,96,58.1,0
42789,26-11-2021 01:22,96,58.1,0
42790,26-11-2021 01:24,96,58.1,0
42791,26-11-2021 01:26,96,58.1,0
42792,26-11-2021 01:33,96,58.1,0
42793,26-11-2021 01:33,96,58.1,0
42794,26-11-2021 01:33,96,58.1,0
42795,26-11-2021 01:33,96,58.1,0
42796,26-11-2021 01:35,96,58.1,0
42797,26-11-2021 01:35,96,58.1,0
42798,26-11-2021 01:37,96,58.1,0
42799,26-11-2021 01:37,96,58.1,0
42800,26-11-2021 01:39,96,58.1,0
42801,26-11-2021 01:39,96,58.1,0
42802,26-11-2021 01:41,96,58.1,0
42803,26-11-2021 01:41,96,58.1,0
42804,26-11-2021 01:44,96,58.1,0
42805,26-11-2021 01:44,96,58.1,0
42806,26-11-2021 01:44,96,58.1,0
42807,26-11-2021 01:46,96,58.1,0
42808,26-11-2021 01:46,96,58.1,0
42809,26-11-2021 01:48,96,58.1,0
42810,26-11-2021 01:48,96,58.1,0
42811,26-11-2021 01:50,96,58.1,0
42812,26-11-2021 01:50,96,58.1,0
42813,26-11-2021 01:52,96,58.1,0
42814,26-11-2021 01:52,96,58.1,0
42815,26-11-2021 01:55,96,58.1,0
42816,26-11-2021 01:55,96,58.1,0
42817,26-11-2021 01:55,96,58.1,0
42818,26-11-2021 01:57,96,58.1,0
42819,26-11-2021 01:57,96,58.1,0
42820,26-11-2021 01:59,96,58.1,0
42821,26-11-2021 01:59,96,58.1,0
42822,26-11-2021 02:01,96,58.1,0
42823,26-11-2021 02:01,96,58,0
42824,26-11-2021 02:03,96,58.1,0
42825,26-11-2021 02:03,96,58,0
42826,26-11-2021 02:05,96,58.1,0
42827,26-11-2021 02:05,96,58.1,0
42828,26-11-2021 02:08,96,58.1,0
42829,26-11-2021 02:08,96,58,0
42830,26-11-2021 02:08,96,58,0
42831,26-11-2021 02:10,96,58,0
42832,26-11-2021 02:10,96,58,0
42833,26-11-2021 02:12,96,58.1,0
42834,26-11-2021 02:12,96,58,0
42835,26-11-2021 02:14,96,58,0
42836,26-11-2021 02:16,96,58,0
42837,26-11-2021 02:16,96,58,0
42838,26-11-2021 02:19,96,58,0
42839,26-11-2021 02:19,96,58,0
42840,26-11-2021 02:21,96,58,0
42841,26-11-2021 02:23,96,58,0
42842,26-11-2021 02:27,96,58,0
42843,26-11-2021 02:34,96,58,0
42844,26-11-2021 02:34,96,58,0
42845,26-11-2021 02:36,96,58,0
42846,26-11-2021 02:36,96,58,0
42847,26-11-2021 02:38,96,58,0
42848,26-11-2021 02:38,96,58,0
42849,26-11-2021 02:40,96,58,0
42850,26-11-2021 02:40,96,58,0
42851,26-11-2021 02:43,96,58,0
42852,26-11-2021 02:43,96,58,0
42853,26-11-2021 02:45,96,58,0
42854,26-11-2021 02:45,96,58,0
42855,26-11-2021 02:47,96,58,0
42856,26-11-2021 02:47,96,58,0
42857,26-11-2021 02:49,96,58,0
42858,26-11-2021 03:00,96,58,0
42859,26-11-2021 03:00,96,58,0
42860,26-11-2021 03:02,96,58,0
42861,26-11-2021 03:04,96,58,0
42862,26-11-2021 03:04,96,58,0
42863,26-11-2021 03:07,96,58,0
42864,26-11-2021 03:09,96,58,0
42865,26-11-2021 03:22,96,58,0
42866,26-11-2021 03:22,96,58,0
42867,26-11-2021 03:24,96,58,0
42868,26-11-2021 03:26,96,58,0
42869,26-11-2021 03:26,96,58,0
42870,26-11-2021 03:26,96,58,0
42871,26-11-2021 03:33,96,58,0
42872,26-11-2021 03:35,96,58,0
42873,26-11-2021 03:35,96,58,0
42874,26-11-2021 03:37,96,58,0
42875,26-11-2021 03:39,96,58,0
42876,26-11-2021 03:39,96,58,0
42877,26-11-2021 03:42,96,58,0
42878,26-11-2021 03:44,96,58,0
42879,26-11-2021 03:44,96,58,0
42880,26-11-2021 03:44,96,58,0
42881,26-11-2021 03:46,96,58.2,3.6
42882,26-11-2021 03:46,96,58.2,2.9
42883,26-11-2021 03:48,96,58.2,2.2
42884,26-11-2021 03:48,96,58.2,1.9
42885,26-11-2021 03:50,96,58.1,1
42886,26-11-2021 03:50,96,57.5,15.8
42887,26-11-2021 03:53,96,57.9,1.2
42888,26-11-2021 03:53,96,57.7,0
42889,26-11-2021 03:59,95,57.7,0.4
42890,26-11-2021 03:59,96,57.8,0.7
42891,26-11-2021 04:01,95,57.8,0.4
42892,26-11-2021 04:01,95,57.8,0.4
42893,26-11-2021 04:03,95,57.8,0.2
42894,26-11-2021 04:03,95,57.8,0.4
42895,26-11-2021 04:10,93,57.2,1
42896,26-11-2021 04:10,93,57.1,1.1
42897,26-11-2021 04:10,94,56.8,18.1
42898,26-11-2021 04:14,92,57,0
42899,26-11-2021 04:17,92,56.5,0
42900,26-11-2021 04:17,91,56.9,0
42901,26-11-2021 04:19,91,56.7,2.3
42902,26-11-2021 04:19,91,56.8,0
42903,26-11-2021 04:19,91,56.7,0.7
42904,26-11-2021 04:30,90,56.7,0
42905,26-11-2021 04:30,90,56.8,0
42906,26-11-2021 04:30,90,56.8,0
42907,26-11-2021 04:41,90,56.8,0
42908,26-11-2021 04:41,90,56.8,0
42909,26-11-2021 04:41,90,56.8,0
42910,26-11-2021 04:41,90,56.8,0
42911,26-11-2021 04:45,90,56.8,0
42912,26-11-2021 04:45,90,56.8,0
42913,26-11-2021 05:02,90,56.8,0
42914,26-11-2021 05:02,90,56.8,0
42915,26-11-2021 05:11,90,56.8,0
42916,26-11-2021 05:11,90,56.8,0
42917,26-11-2021 05:11,90,56.8,0
42918,26-11-2021 05:13,90,56.8,0
42919,26-11-2021 05:13,90,56.8,0
42920,26-11-2021 05:16,90,56.8,0
42921,26-11-2021 05:16,90,56.8,0
42922,26-11-2021 05:20,89,55.9,18
42923,26-11-2021 05:20,89,56.5,0
42924,26-11-2021 05:22,89,56.5,0
42925,26-11-2021 05:29,89,56.5,0
42926,26-11-2021 05:29,88,56.1,0
42927,26-11-2021 05:29,88,56.3,0
42928,26-11-2021 05:33,88,56.3,0
42929,26-11-2021 05:35,88,56.3,0
42930,26-11-2021 05:35,88,56.3,0
42931,26-11-2021 05:46,86,55.6,7.7
42932,26-11-2021 05:46,86,55.9,0
42933,26-11-2021 05:46,86,55.9,0.4
42934,26-11-2021 05:48,85,55.6,2.3
42935,26-11-2021 05:53,84,55.2,8
42936,26-11-2021 05:53,84,55.5,0
42937,26-11-2021 05:53,84,55.6,0
42938,26-11-2021 05:55,84,55.7,0
42939,26-11-2021 05:55,84,55.7,0
42940,26-11-2021 05:57,84,55.7,0
42941,26-11-2021 05:57,84,55.7,0
42942,26-11-2021 05:59,84,55.7,0
42943,26-11-2021 05:59,84,55.7,0
42944,26-11-2021 06:01,84,55.6,1.7
42945,26-11-2021 06:01,84,55.4,0.7
42946,26-11-2021 06:04,83,55.2,5.3
42947,26-11-2021 06:10,82,54.9,8
42948,26-11-2021 06:12,81,55.1,0.3
42949,26-11-2021 06:12,81,54.6,11.2
42950,26-11-2021 06:17,80,54.2,15.2
42951,26-11-2021 06:19,79,54.8,0
42952,26-11-2021 06:19,79,54.8,0
42953,26-11-2021 06:21,79,54.8,0
42954,26-11-2021 06:21,79,54.9,0
42955,26-11-2021 06:23,79,54.9,0
42956,26-11-2021 06:23,79,54.9,0
42957,26-11-2021 06:25,79,54.9,0
42958,26-11-2021 06:25,79,54.9,0
42959,26-11-2021 06:28,79,54.9,0
42960,26-11-2021 06:32,79,54.9,0
42961,26-11-2021 06:32,79,54.9,0
42962,26-11-2021 06:32,79,54.9,0
42963,26-11-2021 06:34,79,54.9,0
42964,26-11-2021 06:34,79,54.9,0
42965,26-11-2021 06:36,79,54.9,0
42966,26-11-2021 06:41,79,54.9,0
42967,26-11-2021 06:41,79,54.9,0
42968,26-11-2021 06:43,79,54.9,0
42969,26-11-2021 06:43,79,54.9,0
42970,26-11-2021 06:49,79,54.9,0
42971,26-11-2021 06:49,79,54.9,0
42972,26-11-2021 06:52,79,54.9,0
42973,26-11-2021 06:56,79,54.9,0
42974,26-11-2021 06:56,79,54.9,0
42975,26-11-2021 06:56,79,54.9,0
42976,26-11-2021 06:58,79,54.3,12.9
42977,26-11-2021 06:58,78,54.1,11.6
42978,26-11-2021 07:05,76,54.3,0.2
42979,26-11-2021 07:11,76,53.9,9.5
42980,26-11-2021 07:11,75,54,2.6
42981,26-11-2021 07:11,75,53.5,16.5
42982,26-11-2021 07:13,75,54,0.8
42983,26-11-2021 07:13,75,53.5,17.7
42984,26-11-2021 07:16,75,54.1,0
42985,26-11-2021 07:16,75,54.2,0
42986,26-11-2021 07:18,75,54.2,0
42987,26-11-2021 07:18,75,54.2,0
42988,26-11-2021 07:20,75,54.2,0
42989,26-11-2021 07:20,75,54.2,0
42990,26-11-2021 07:22,75,54.2,0
42991,26-11-2021 07:22,75,54.2,0
42992,26-11-2021 07:24,75,54.2,0
42993,26-11-2021 07:24,75,54.2,0
42994,26-11-2021 07:27,75,54.2,0
42995,26-11-2021 07:27,75,54.2,0
42996,26-11-2021 07:27,75,54.2,0
42997,26-11-2021 07:29,74,54.2,0
42998,26-11-2021 07:29,74,54.2,0
42999,26-11-2021 07:31,74,54.2,0
43000,26-11-2021 07:31,74,54.2,0
43001,26-11-2021 07:33,74,53.6,16.7
43002,26-11-2021 07:33,74,53.9,0.7
43003,26-11-2021 07:35,74,53.8,2.6
43004,26-11-2021 07:35,74,53.3,13.2
43005,26-11-2021 07:40,72,53.4,5.6
43006,26-11-2021 07:40,72,53.7,0.3
43007,26-11-2021 07:42,72,53.8,0.3
43008,26-11-2021 07:46,72,53.9,0
43011,26-11-2021 07:46,72,53.9,0
43009,26-11-2021 07:48,72,53.9,0
43010,26-11-2021 07:48,72,53.9,0
43012,26-11-2021 07:55,72,53.9,0
43013,26-11-2021 07:55,72,53.9,0
43014,26-11-2021 07:55,72,53.9,0
43015,26-11-2021 07:57,72,53.9,0
43016,26-11-2021 07:57,72,53.9,0
43017,26-11-2021 07:59,72,53.9,0
43018,26-11-2021 07:59,72,53.9,0
43019,26-11-2021 08:02,72,53.9,0
43020,26-11-2021 08:02,72,53.9,0
43021,26-11-2021 08:04,72,53.9,0
43022,26-11-2021 08:04,72,53.9,0
43023,26-11-2021 08:04,72,53.9,0
43024,26-11-2021 08:06,72,53.9,0
43025,26-11-2021 08:06,72,53.9,0
43026,26-11-2021 08:08,72,53.9,0
43027,26-11-2021 08:08,72,53.9,0
43028,26-11-2021 08:10,72,53.3,0
43029,26-11-2021 08:15,71,53.4,0.9
43030,26-11-2021 08:15,70,53.4,0.3
43031,26-11-2021 08:17,70,53.4,0.4
43032,26-11-2021 08:17,70,53.5,0.3
43033,26-11-2021 08:19,70,53.5,0.2
43034,26-11-2021 08:19,70,53.5,0
43035,26-11-2021 08:21,70,53.5,0
43036,26-11-2021 08:21,70,53.6,0
43037,26-11-2021 08:23,70,53.6,0
43038,26-11-2021 08:23,70,53.2,5.1
43039,26-11-2021 08:26,70,53.2,6.6
43040,26-11-2021 08:34,70,53.5,0
43041,26-11-2021 08:34,70,53.2,0
43042,26-11-2021 08:34,70,53.3,1.6
43043,26-11-2021 08:37,70,53.4,0
43044,26-11-2021 08:37,70,53.5,0
43045,26-11-2021 08:37,70,53.5,0
43046,26-11-2021 08:39,70,53.1,9.2
43047,26-11-2021 08:39,69,53.3,0.3
43048,26-11-2021 08:45,69,53.4,0
43049,26-11-2021 08:45,69,53.4,0
43050,26-11-2021 08:45,69,53.4,0
43051,26-11-2021 08:47,69,53.4,0
43052,26-11-2021 08:47,69,53.4,0
43053,26-11-2021 08:50,69,53.4,0
43054,26-11-2021 08:50,69,53.4,0
43055,26-11-2021 08:50,69,53.4,0
43056,26-11-2021 08:54,69,53.4,0
43057,26-11-2021 08:54,69,53.4,0
43058,26-11-2021 08:56,69,53.4,0
43059,26-11-2021 08:56,69,53.4,0
43060,26-11-2021 08:58,69,53.4,0
43061,26-11-2021 08:58,69,53.4,0
43062,26-11-2021 09:01,69,53.4,0
43063,26-11-2021 09:01,69,53.4,0
43064,26-11-2021 09:01,69,53.4,0
43065,26-11-2021 09:03,69,53.4,0
43066,26-11-2021 09:03,69,53.4,0
43067,26-11-2021 09:05,69,53.5,0
43068,26-11-2021 09:05,69,53.5,0
43069,26-11-2021 09:07,69,53.5,0
